Iee_Data,Iee_Ultimo,Iee_Abertura,Iee_Maxima,Iee_Minima,Iee_Variacao
2015-05-14,30959.91,30546.54,31015.6,30332.46,1.45
2015-05-15,31260.31,30899.97,31399.76,30899.97,0.97
2015-05-18,31089.73,31314.99,31545.15,30895.14,-0.55
2015-05-19,31124.97,31129.7,31133.99,30805.33,0.11
2015-05-20,30948.28,31034.35,31426.36,30881.46,-0.57
2015-05-21,30595.89,30893.11,31031.86,30526.86,-1.14
2015-05-22,30518.72,30614.93,30647.27,29968.16,-0.25
2015-05-25,30994.33,30427.63,31149.23,30202.89,1.56
2015-05-26,30668.65,30946.71,30950.22,30449.83,-1.05
2015-05-27,31242.23,30659.65,31242.23,30422.32,1.87
2015-05-28,30963.53,31098.51,31212.87,30881.0,-0.89
2015-05-29,30202.54,30892.4,30894.08,30156.85,-2.46
2015-06-01,30787.59,30257.78,30913.98,30088.91,1.94
2015-06-02,30903.25,30800.7,30982.82,30657.65,0.38
2015-06-03,30745.99,30867.51,30967.3,30470.83,-0.51
2015-06-05,30520.38,30771.92,30771.92,30370.48,-0.73
2015-06-08,30469.38,30527.25,30765.97,30363.46,-0.17
2015-06-09,30326.71,30486.67,30692.03,30262.3,-0.47
2015-06-10,30335.84,30428.99,30679.87,30206.75,0.03
2015-06-11,30229.78,30475.09,30477.88,30110.58,-0.35
2015-06-12,29992.89,30082.85,30293.69,29967.13,-0.78
2015-06-15,30092.94,29967.45,30109.42,29770.32,0.33
2015-06-16,29959.76,30175.36,30219.34,29956.28,-0.44
2015-06-17,30018.53,29973.57,30158.36,29877.92,0.2
2015-06-18,30447.39,30054.07,30515.97,30036.87,1.43
2015-06-19,30445.47,30387.63,30476.37,30229.41,-0.01
2015-06-22,30730.55,30556.58,30787.41,30556.58,0.94
2015-06-23,30535.58,30763.13,31010.96,30480.69,-0.63
2015-06-24,30186.85,30591.57,30611.41,30093.84,-1.14
2015-06-25,29708.42,30162.07,30263.26,29652.34,-1.58
2015-06-26,30291.98,29737.34,30291.98,29710.1,1.96
2015-06-29,30106.9,30121.43,30231.61,29790.4,-0.61
2015-06-30,30253.31,30188.71,30405.76,29821.9,0.49
2015-07-01,30426.82,30303.9,30540.07,30170.2,0.57
2015-07-02,30690.95,30528.35,30734.53,30433.52,0.87
2015-07-03,30695.39,30618.02,30783.18,30545.61,0.01
2015-07-06,30541.15,30504.25,30697.68,30260.62,-0.5
2015-07-07,30521.04,30458.32,30534.97,30206.0,-0.07
2015-07-08,30315.74,30472.68,30631.25,30189.52,-0.67
2015-07-10,30360.01,30445.59,30567.52,30150.73,0.15
2015-07-13,30580.02,30405.53,30657.51,30371.32,0.72
2015-07-14,30868.06,30589.91,31042.32,30522.26,0.94
2015-07-15,30861.82,30859.65,30951.81,30745.58,-0.02
2015-07-16,31009.43,30942.33,31151.75,30893.21,0.48
2015-07-17,30564.79,31050.56,31158.22,30560.15,-1.43
2015-07-20,30430.94,30624.93,30677.15,30257.49,-0.44
2015-07-21,30322.56,30464.56,30563.57,30161.64,-0.36
2015-07-22,30199.53,30283.77,30369.55,30121.23,-0.41
2015-07-23,29468.97,30132.98,30152.18,29400.88,-2.42
2015-07-24,28758.31,29367.38,29367.38,28269.29,-2.41
2015-07-27,28871.17,28672.51,29150.97,28344.06,0.39
2015-07-28,28770.82,28857.73,29149.34,28572.45,-0.35
2015-07-29,28568.04,28734.96,28764.53,28487.37,-0.7
2015-07-30,29121.7,28630.27,29452.76,28630.27,1.94
2015-07-31,29605.9,29179.02,29633.08,28992.14,1.66
2015-08-03,29736.42,29654.49,30071.65,29616.4,0.44
2015-08-04,29557.02,29751.33,30142.26,29474.2,-0.6
2015-08-05,29048.68,29644.74,29732.21,28979.32,-1.72
2015-08-06,28677.58,28954.48,29005.22,28506.05,-1.28
2015-08-07,28233.56,28634.16,28682.57,28204.03,-1.55
2015-08-10,28019.73,28251.36,28472.66,27951.07,-0.76
2015-08-11,28200.57,27923.23,28200.57,27724.17,0.65
2015-08-12,28026.16,28174.67,28304.72,27827.22,-0.62
2015-08-13,27984.77,27998.09,28060.82,27672.83,-0.15
2015-08-14,27810.98,27947.65,27999.94,27720.6,-0.62
2015-08-17,27669.18,27790.79,28013.03,27611.23,-0.51
2015-08-18,27720.49,27633.88,27887.35,27417.34,0.19
2015-08-19,27228.08,27635.27,27642.5,26936.15,-1.78
2015-08-20,27285.63,27135.67,27387.78,26900.94,0.21
2015-08-21,26458.55,27115.46,27115.46,26458.55,-3.03
2015-08-24,25364.18,25974.29,25974.29,24946.87,-4.14
2015-08-25,25578.7,25697.09,26018.97,25562.76,0.85
2015-08-26,25954.15,25738.32,25995.75,25488.67,1.47
2015-08-27,26536.33,26055.7,26537.52,26031.34,2.24
2015-08-28,26156.44,26424.21,26424.21,25951.53,-1.43
2015-08-31,25839.79,26066.07,26066.07,25353.64,-1.21
2015-09-01,25106.26,25592.78,25592.78,25099.23,-2.84
2015-09-02,25185.2,25181.6,25295.32,24710.46,0.31
2015-09-03,25743.4,25306.47,25843.47,25182.47,2.22
2015-09-04,25239.2,25582.88,25759.19,25220.91,-1.96
2015-09-08,25065.75,25387.96,25515.08,24849.04,-0.69
2015-09-09,25350.55,25112.96,25479.92,25089.99,1.14
2015-09-10,25464.93,24907.81,25464.93,24783.48,0.45
2015-09-11,25620.85,25442.74,25710.17,25273.23,0.61
2015-09-14,26111.29,25701.42,26144.82,25583.51,1.91
2015-09-15,26393.33,26123.42,26414.64,25623.93,1.08
2015-09-16,27118.48,26449.73,27126.71,26449.73,2.75
2015-09-17,27118.76,27061.39,27473.79,26842.57,0.0
2015-09-18,26350.37,26965.63,26988.23,26152.59,-2.83
2015-09-21,26186.97,26208.86,26432.71,26115.48,-0.62
2015-09-22,25935.65,25977.35,25995.96,25444.52,-0.96
2015-09-23,25629.94,25833.33,26107.91,25628.58,-1.18
2015-09-24,25539.29,25456.07,25743.05,24913.22,-0.35
2015-09-25,25274.34,25545.47,25853.2,25259.86,-1.04
2015-09-28,24945.12,25189.78,25189.78,24814.88,-1.3
2015-09-29,25151.16,24972.19,25289.88,24955.14,0.83
2015-09-30,25775.84,25500.27,25937.05,25500.27,2.48
2015-10-01,25331.01,25838.86,25970.69,25261.76,-1.73
2015-10-02,25951.19,25313.16,25996.79,25195.45,2.45
2015-10-05,26234.53,26088.35,26421.33,26088.35,1.09
2015-10-06,26148.15,26204.48,26539.36,25982.19,-0.33
2015-10-07,26524.5,26291.09,26683.03,26291.09,1.44
2015-10-08,26661.46,26517.16,26725.33,26436.01,0.52
2015-10-09,26902.59,26839.55,26996.6,26567.93,0.9
2015-10-13,26895.36,26828.79,27209.47,26686.56,-0.03
2015-10-14,26493.93,26823.15,27115.4,26493.93,-1.49
2015-10-15,26957.15,26552.94,26972.98,26486.05,1.75
2015-10-16,26557.8,26912.92,26912.92,26482.01,-1.48
2015-10-19,26683.49,26540.5,26817.46,26370.52,0.47
2015-10-20,26845.64,26681.41,26990.08,26612.42,0.61
2015-10-21,26590.56,26789.2,27217.29,26528.2,-0.95
2015-10-22,27079.99,26621.1,27323.08,26621.1,1.84
2015-10-23,26745.96,27233.32,27622.56,26744.54,-1.23
2015-10-26,26453.57,26777.78,27077.09,26297.52,-1.09
2015-10-27,26610.68,26383.73,26659.84,26312.66,0.59
2015-10-28,26409.0,26515.76,26740.16,26293.14,-0.76
2015-10-29,26094.36,26227.22,26399.18,26094.36,-1.19
2015-10-30,26711.21,26058.52,26711.21,26007.15,2.36
2015-11-03,27409.78,26696.84,27495.82,26667.95,2.62
2015-11-04,27759.49,27486.29,28066.82,27486.29,1.28
2015-11-05,27855.04,27755.85,28135.33,27610.49,0.34
2015-11-06,27235.76,27799.62,28078.09,26984.47,-2.22
2015-11-09,26890.86,27260.53,27262.8,26748.3,-1.27
2015-11-10,27211.77,26909.02,27239.35,26727.61,1.19
2015-11-11,27404.09,27326.56,27791.54,27272.42,0.71
2015-11-12,27148.93,27376.99,27694.4,27049.34,-0.93
2015-11-13,27016.72,27097.13,27321.21,26781.03,-0.49
2015-11-16,26697.61,26992.56,27105.81,26697.61,-1.18
2015-11-17,26631.69,26717.93,26921.54,26552.94,-0.25
2015-11-18,26743.89,26683.63,27096.59,26654.66,0.42
2015-11-19,26873.93,26829.53,26985.24,26593.66,0.49
2015-11-23,26809.06,26894.53,27187.44,26735.12,-0.24
2015-11-24,26678.77,26755.28,26795.79,26453.55,-0.49
2015-11-25,26164.41,26607.39,26630.98,26126.35,-1.93
2015-11-26,26473.44,26170.51,26503.45,26170.51,1.18
2015-11-27,25714.15,26364.62,26375.02,25658.3,-2.87
2015-11-30,25242.99,25671.6,25729.09,25240.38,-1.83
2015-12-01,25004.61,25241.12,25422.8,24837.63,-0.94
2015-12-02,25063.41,24967.7,25330.75,24850.44,0.24
2015-12-03,25265.47,25289.54,25803.3,25265.47,0.81
2015-12-04,24664.33,25231.4,25297.07,24445.76,-2.38
2015-12-07,24622.1,24731.28,25143.87,24589.96,-0.17
2015-12-08,24395.32,24623.69,24700.5,24143.38,-0.92
2015-12-09,25019.79,24504.44,25320.66,24504.44,2.56
2015-12-10,24745.63,25031.24,25113.66,24477.45,-1.1
2015-12-11,24758.34,24678.45,25140.91,24549.0,0.05
2015-12-14,24431.09,24703.01,24872.04,24381.28,-1.32
2015-12-15,24497.88,24551.31,24951.02,24497.88,0.27
2015-12-16,24759.59,24409.75,24759.59,24204.34,1.07
2015-12-17,24868.23,24842.83,25292.24,24835.44,0.44
2015-12-18,24063.55,24715.05,24715.05,23993.1,-3.24
2015-12-21,23847.42,24126.2,24138.26,23709.4,-0.9
2015-12-22,23903.11,23895.02,23978.6,23776.33,0.23
2015-12-23,24188.94,24052.29,24300.9,24033.64,1.2
2015-12-28,24434.35,24193.61,24466.93,24176.03,1.01
2015-12-29,24454.3,24446.65,24589.15,24237.2,0.08
2015-12-30,24803.21,24438.34,24803.21,24291.99,1.43
2016-01-04,23712.67,24599.16,24599.16,23712.67,-4.4
2016-01-05,23717.44,23775.78,23922.03,23631.34,0.02
2016-01-06,23602.34,23621.77,23667.61,23321.5,-0.49
2016-01-07,22853.21,23424.15,23449.09,22849.8,-3.17
2016-01-08,22660.84,22911.83,23099.24,22645.83,-0.84
2016-01-11,22540.18,22718.7,23108.68,22454.68,-0.53
2016-01-12,22488.79,22695.38,22867.68,22483.79,-0.23
2016-01-13,22236.29,22576.86,22672.8,22177.25,-1.12
2016-01-14,22016.55,22246.19,22312.14,21860.59,-0.99
2016-01-15,21670.9,21953.69,21953.69,21530.49,-1.57
2016-01-18,21363.36,21706.14,21747.37,21323.06,-1.42
2016-01-19,21184.19,21553.81,21698.98,21144.54,-0.84
2016-01-20,20873.27,21094.72,21115.89,20671.65,-1.47
2016-01-21,20920.2,20877.14,21080.43,20833.89,0.22
2016-01-22,21424.73,21053.39,21472.82,21048.92,2.41
2016-01-26,21351.38,21303.04,21376.15,21046.92,-0.34
2016-01-27,22168.73,21359.68,22168.73,21359.46,3.83
2016-01-28,22862.95,22224.28,22862.95,21953.83,3.13
2016-01-29,24033.85,22966.73,24033.85,22966.73,5.12
2016-02-01,24781.92,23925.44,24781.92,23849.43,3.11
2016-02-02,23615.79,24612.14,24612.14,23598.77,-4.71
2016-02-03,23817.73,23751.11,23886.92,23326.59,0.86
2016-02-04,24095.63,23901.39,24510.44,23899.47,1.17
2016-02-05,24439.65,24102.36,24747.57,24092.19,1.43
2016-02-10,24593.15,24437.9,24635.46,24294.16,0.63
2016-02-11,23988.51,24517.72,24517.72,23668.78,-2.46
2016-02-12,23786.17,24046.7,24117.37,23611.08,-0.84
2016-02-15,23824.41,23850.24,24228.05,23779.62,0.16
2016-02-16,24366.84,23876.13,24477.33,23876.13,2.28
2016-02-17,25076.16,24445.01,25574.23,24445.01,2.91
2016-02-18,25062.8,25118.35,25462.84,24990.93,-0.05
2016-02-19,24800.37,25048.57,25079.35,24680.98,-1.05
2016-02-22,25342.83,25048.49,25499.03,25044.94,2.19
2016-02-23,24904.48,25301.93,25480.77,24689.85,-1.73
2016-02-24,24461.32,24837.35,24840.57,24132.71,-1.78
2016-02-25,24727.75,24395.54,24727.75,24349.02,1.09
2016-02-26,24288.81,24827.53,25082.51,24188.86,-1.78
2016-02-29,24618.12,24384.39,24735.67,24367.9,1.36
2016-03-01,25055.19,24686.77,25205.26,24686.77,1.78
2016-03-02,24978.22,25046.78,25128.44,24729.94,-0.31
2016-03-03,25991.2,25111.81,26180.95,25102.48,4.06
2016-03-04,26242.86,26294.74,27002.41,26138.54,0.97
2016-03-07,26103.4,26327.2,26487.89,25967.67,-0.53
2016-03-08,26507.37,26113.92,26665.36,26106.65,1.55
2016-03-09,26775.34,26691.46,27101.27,26691.46,1.01
2016-03-10,27120.26,26955.86,27331.05,26518.24,1.29
2016-03-11,27540.18,27120.83,27541.67,27051.2,1.55
2016-03-14,26942.42,27512.68,27715.84,26770.68,-2.17
2016-03-15,26047.71,26776.85,26776.85,25593.84,-3.32
2016-03-16,26238.07,25955.85,26408.53,25735.38,0.73
2016-03-17,27386.68,26669.01,27547.73,26665.47,4.38
2016-03-18,27379.44,27481.65,27765.63,27290.61,-0.03
2016-03-21,27897.36,27451.98,28081.75,27451.98,1.89
2016-03-22,27960.57,27946.13,28064.87,27761.98,0.23
2016-03-23,27654.19,27784.43,27785.08,27451.36,-1.1
2016-03-24,27591.06,27537.78,27591.06,26924.29,-0.23
2016-03-28,28138.49,27843.75,28318.45,27831.14,1.98
2016-03-29,28340.52,28178.74,28594.56,28031.73,0.72
2016-03-30,28440.49,28454.69,28899.01,28273.68,0.35
2016-03-31,27859.68,28324.86,28410.74,27606.43,-2.04
2016-04-01,27890.0,27713.24,27965.95,27553.63,0.11
2016-04-04,27085.5,27777.29,27777.29,26824.7,-2.88
2016-04-05,26882.12,26978.93,27288.72,26751.62,-0.75
2016-04-06,26065.66,26766.51,26804.96,25978.1,-3.04
2016-04-07,26126.55,26201.83,26454.42,26051.56,0.23
2016-04-08,26866.4,26449.58,27022.91,26449.58,2.83
2016-04-11,26905.1,27022.18,27305.93,26891.06,0.14
2016-04-12,27592.28,27059.8,27667.86,27010.38,2.55
2016-04-13,28315.74,27852.4,28649.38,27852.4,2.62
2016-04-14,27897.7,28465.63,28608.76,27738.67,-1.48
2016-04-15,28335.4,28053.49,28461.55,28021.34,1.57
2016-04-18,28060.91,28410.39,28436.59,27996.46,-0.97
2016-04-19,28483.91,28182.83,28697.69,28175.18,1.51
2016-04-20,28312.25,28395.09,28549.19,28185.94,-0.6
2016-04-22,28375.79,28111.24,28463.42,27971.71,0.22
2016-04-25,28324.53,28400.87,28683.51,28298.09,-0.18
2016-04-26,28476.65,28452.17,28552.13,28302.31,0.54
2016-04-27,29025.77,28559.49,29025.77,28549.07,1.93
2016-04-28,29037.69,29030.1,29188.57,28828.39,0.04
2016-04-29,28667.2,29066.88,29143.66,28635.42,-1.28
2016-05-02,28578.77,28778.2,28837.94,28473.93,-0.31
2016-05-03,28278.82,28400.17,28400.17,27870.64,-1.05
2016-05-04,28322.14,28154.67,28397.77,27853.78,0.15
2016-05-05,28204.14,28411.63,28561.44,28120.98,-0.42
2016-05-06,28208.75,28120.92,28388.35,27935.16,0.02
2016-05-09,27961.38,28206.11,28227.34,27634.36,-0.88
2016-05-10,28518.28,28124.73,28518.28,28117.27,1.99
2016-05-11,28563.77,28655.74,29016.08,28511.34,0.16
2016-05-12,29070.61,28637.91,29221.83,28637.91,1.77
2016-05-13,28510.16,29084.64,29084.64,28366.14,-1.93
2016-05-16,28001.56,28491.33,28538.74,27905.88,-1.78
2016-05-17,27422.84,28037.98,28094.51,27288.21,-2.07
2016-05-18,27127.38,27271.48,27450.67,26999.16,-1.08
2016-05-19,26941.07,27077.36,27082.0,26603.54,-0.69
2016-05-20,27133.68,26998.44,27295.31,26998.44,0.71
2016-05-23,26829.19,26888.56,26888.56,26640.79,-1.12
2016-05-24,26723.38,26925.27,27102.78,26616.34,-0.39
2016-05-25,26689.19,26797.93,27141.9,26605.55,-0.13
2016-05-27,26775.51,26800.61,26994.58,26679.41,0.32
2016-05-30,26759.07,26844.91,26881.07,26665.93,-0.06
2016-05-31,27039.63,26714.98,27145.82,26699.52,1.05
2016-06-01,26932.74,27066.6,27142.73,26842.08,-0.4
2016-06-02,27261.98,27006.36,27338.13,26894.85,1.22
2016-06-03,27439.82,27295.36,27676.05,27252.9,0.65
2016-06-06,27408.73,27400.11,27619.82,27336.08,-0.11
2016-06-07,27416.99,27374.88,27537.87,27303.1,0.03
2016-06-08,28096.43,27507.13,28201.18,27507.13,2.48
2016-06-09,27849.78,28064.65,28096.48,27770.98,-0.88
2016-06-10,27376.99,27780.35,27780.35,27360.16,-1.7
2016-06-13,27610.68,27294.15,27668.74,27004.01,0.85
2016-06-14,27262.43,27643.02,27699.44,26896.1,-1.26
2016-06-15,27252.55,27313.14,27386.12,26858.85,-0.04
2016-06-16,27556.37,27258.69,27603.13,26929.69,1.11
2016-06-17,27746.44,27665.96,27919.23,27653.65,0.69
2016-06-20,28063.53,27869.06,28279.07,27869.06,1.14
2016-06-21,28623.27,28051.06,28624.71,27805.96,1.99
2016-06-22,29162.61,28674.84,29303.26,28656.77,1.88
2016-06-23,29851.34,29239.04,29890.6,29239.04,2.36
2016-06-24,29540.43,29296.95,29683.91,28717.89,-1.04
2016-06-27,29407.16,29511.49,29610.96,29131.42,-0.45
2016-06-28,30193.51,29576.91,30193.65,29576.91,2.67
2016-06-29,30497.74,30360.19,30801.38,30360.19,1.01
2016-06-30,30786.95,30456.58,30895.45,30239.75,0.95
2016-07-01,30713.24,30881.87,31009.99,30393.09,-0.24
2016-07-04,31820.79,30764.9,31959.44,30764.9,3.61
2016-07-05,32220.4,31807.91,32285.6,31798.8,1.26
2016-07-06,31991.24,32152.46,32255.73,31581.61,-0.71
2016-07-07,31997.46,32066.95,32232.29,31927.55,0.02
2016-07-08,32557.33,32058.18,32579.43,32058.18,1.75
2016-07-11,33735.65,32551.96,33749.81,32551.96,3.62
2016-07-12,33990.22,33910.85,34444.77,33795.11,0.75
2016-07-13,33951.02,33899.97,34201.5,33725.52,-0.12
2016-07-14,34410.06,34013.44,34613.4,34013.44,1.35
2016-07-15,34790.63,34552.47,34977.19,34179.64,1.11
2016-07-18,35605.87,34805.41,35816.09,34598.35,2.34
2016-07-19,35675.76,35544.54,35880.68,35514.13,0.2
2016-07-20,35606.3,35745.91,36052.03,35554.83,-0.19
2016-07-21,35975.07,35587.06,36007.35,35579.1,1.04
2016-07-22,36273.23,35992.57,36334.85,35965.93,0.83
2016-07-25,36067.24,36303.26,36386.56,35778.89,-0.57
2016-07-26,35959.09,36090.41,36236.75,35687.7,-0.3
2016-07-27,36055.8,35987.79,36362.89,35822.34,0.27
2016-07-28,36223.52,36040.27,36238.51,35822.34,0.47
2016-07-29,36797.87,36260.16,36867.03,36001.26,1.59
2016-08-01,36320.1,36842.47,37164.29,36278.01,-1.3
2016-08-02,35762.66,36297.57,36297.57,35582.25,-1.53
2016-08-03,36278.14,35662.88,36285.79,35372.73,1.44
2016-08-04,36962.44,36314.76,37252.18,36270.18,1.89
2016-08-05,36789.32,36998.46,37339.81,36374.67,-0.47
2016-08-08,36682.18,36793.28,36851.56,36509.12,-0.29
2016-08-09,36527.29,36662.78,36822.65,36275.63,-0.42
2016-08-10,36266.6,36641.84,36956.65,36266.6,-0.71
2016-08-11,36877.52,36284.04,36877.52,36198.01,1.68
2016-08-12,36693.85,36894.41,37098.69,36631.18,-0.5
2016-08-15,36955.29,36666.29,37076.85,36650.98,0.71
2016-08-16,36998.53,36904.07,37404.38,36816.17,0.12
2016-08-17,36910.3,36971.1,37038.91,36211.95,-0.24
2016-08-18,36832.9,36896.87,37092.24,36783.13,-0.21
2016-08-19,36947.3,36774.62,37026.47,36612.86,0.31
2016-08-22,36320.07,36949.92,36949.92,36228.78,-1.7
2016-08-23,36059.95,36483.02,36727.53,36059.95,-0.72
2016-08-24,36317.04,36014.36,36482.69,35866.72,0.71
2016-08-25,36373.55,36315.01,36384.58,36093.89,0.16
2016-08-26,36568.6,36545.15,37323.12,36420.61,0.54
2016-08-29,37392.46,36637.15,37495.87,36620.72,2.25
2016-08-30,37202.21,37427.87,37514.26,37030.8,-0.51
2016-08-31,37048.17,37162.83,37378.27,36517.09,-0.41
2016-09-01,37404.85,37084.93,37404.85,36800.98,0.96
2016-09-02,38273.42,37448.35,38273.87,37448.35,2.32
2016-09-05,38080.67,38370.82,38595.33,38080.67,-0.5
2016-09-06,38428.81,38192.73,38438.28,37855.37,0.91
2016-09-08,38167.52,38426.62,38609.67,38133.63,-0.68
2016-09-09,36936.8,37947.85,37947.85,36936.8,-3.22
2016-09-12,36998.35,36768.51,37022.99,36394.91,0.17
2016-09-13,36128.88,36869.5,36938.58,35944.71,-2.35
2016-09-14,36235.9,36183.27,36383.34,36089.36,0.3
2016-09-15,36822.04,36270.0,36891.72,36233.43,1.62
2016-09-16,36416.23,36737.3,36737.3,36246.9,-1.1
2016-09-19,36627.96,36610.88,36953.66,36606.83,0.58
2016-09-20,37050.6,36736.24,37132.46,36701.86,1.15
2016-09-21,37081.34,37038.37,37207.54,36805.86,0.08
2016-09-22,37463.09,37198.34,37615.86,37160.76,1.03
2016-09-23,37258.01,37416.15,37416.15,37083.2,-0.55
2016-09-26,37063.05,37132.68,37132.68,36867.36,-0.52
2016-09-27,36851.9,37221.47,37221.47,36546.7,-0.57
2016-09-28,37237.45,36922.59,37324.92,36806.66,1.05
2016-09-29,36555.65,37291.78,37590.71,36555.65,-1.83
2016-09-30,36307.19,36542.54,36665.21,36200.32,-0.68
2016-10-03,36437.91,36395.38,36498.78,36155.6,0.36
2016-10-04,36224.81,36429.34,36480.36,36020.06,-0.58
2016-10-05,36474.91,36281.28,36555.95,36267.1,0.69
2016-10-06,36660.34,36472.4,36694.5,36301.47,0.51
2016-10-07,36893.72,36776.63,37015.32,36708.95,0.64
2016-10-10,37248.04,36927.63,37475.15,36927.63,0.96
2016-10-11,37047.34,37221.19,37286.8,36771.46,-0.54
2016-10-13,37371.92,37084.27,37505.32,36975.55,0.88
2016-10-14,37461.5,37503.81,37855.15,37426.05,0.24
2016-10-17,37617.39,37523.46,37626.04,37291.26,0.42
2016-10-18,37717.4,37606.04,37821.65,37588.98,0.27
2016-10-19,37611.78,37743.35,37965.2,37471.24,-0.28
2016-10-20,38000.1,37552.94,38112.12,37379.66,1.03
2016-10-21,38186.48,37981.16,38281.4,37880.36,0.49
2016-10-24,38133.44,38348.07,38426.82,38011.68,-0.14
2016-10-25,38177.23,38114.8,38273.36,37666.41,0.11
2016-10-26,38197.43,38055.0,38331.57,37959.7,0.05
2016-10-27,38413.35,38253.95,38709.57,38243.11,0.57
2016-10-28,38497.21,38405.41,38779.06,38298.32,0.22
2016-10-31,38503.89,38556.63,38732.94,38437.24,0.02
2016-11-01,37766.26,38572.89,38859.94,37592.08,-1.92
2016-11-03,37110.95,37734.12,37876.99,37110.95,-1.74
2016-11-04,37007.19,37060.4,37565.88,36867.64,-0.28
2016-11-07,37917.47,37127.21,37937.34,37127.21,2.46
2016-11-08,37858.68,37892.65,38157.53,37720.25,-0.16
2016-11-09,37180.06,37188.82,37496.2,36615.9,-1.79
2016-11-10,35295.45,37218.73,37379.93,35286.5,-5.07
2016-11-11,33913.08,35299.14,35299.14,33220.38,-3.92
2016-11-14,33703.65,33877.17,34275.44,33321.81,-0.62
2016-11-16,34310.86,33814.66,34376.88,33566.47,1.8
2016-11-17,34017.44,34478.96,34639.12,33972.49,-0.86
2016-11-18,34547.28,34098.28,34564.29,33996.76,1.56
2016-11-21,34875.59,34635.23,34912.52,34490.0,0.95
2016-11-22,34705.77,35007.59,35454.51,34573.05,-0.49
2016-11-23,34679.07,34772.57,34772.57,34354.18,-0.08
2016-11-24,34687.06,34656.67,34945.5,34656.67,0.02
2016-11-25,34616.13,34571.69,34629.61,34240.41,-0.2
2016-11-28,34924.05,34529.57,35006.95,34528.12,0.89
2016-11-29,34547.09,34839.51,35000.21,34547.09,-1.08
2016-11-30,34789.92,34715.46,35007.85,34597.7,0.7
2016-12-01,33496.37,34687.75,34710.12,33327.43,-3.72
2016-12-02,33707.54,33314.37,33811.58,33012.04,0.63
2016-12-05,33473.41,33826.78,33970.58,33449.75,-0.69
2016-12-06,33578.86,33393.97,33580.97,33212.29,0.32
2016-12-07,33757.78,33680.56,33787.41,33383.72,0.53
2016-12-08,33767.64,33817.34,34060.64,33625.21,0.03
2016-12-09,33988.33,33843.27,34018.37,33612.85,0.65
2016-12-12,33582.48,33878.57,33878.57,33426.26,-1.19
2016-12-13,33805.28,33524.43,33957.53,33447.83,0.66
2016-12-14,33637.69,33852.54,33897.5,33579.47,-0.5
2016-12-15,33937.28,33632.35,33980.43,33434.82,0.89
2016-12-16,34135.61,34000.65,34440.07,33967.63,0.58
2016-12-19,34219.58,34235.44,34559.88,34185.99,0.25
2016-12-20,34007.39,34313.08,34430.07,33776.7,-0.62
2016-12-21,34192.98,34021.58,34272.73,33887.8,0.55
2016-12-22,34535.74,34187.58,34544.04,34124.59,1.0
2016-12-23,34597.47,34617.55,34738.86,34408.76,0.18
2016-12-26,34823.77,34660.48,34987.27,34660.48,0.65
2016-12-27,35068.41,34894.6,35131.05,34803.54,0.7
2016-12-28,35645.23,35131.41,35645.23,35104.02,1.64
2016-12-29,36108.16,35697.56,36167.8,35501.36,1.3
2017-01-02,36061.98,36097.16,36102.7,35667.33,-0.13
2017-01-03,36662.0,36161.55,36662.0,36161.55,1.66
2017-01-04,36476.59,36606.78,36728.73,36379.56,-0.51
2017-01-05,36304.15,36506.29,36642.18,36271.05,-0.47
2017-01-06,36110.92,36300.31,36319.68,36020.34,-0.53
2017-01-09,36135.86,36128.01,36283.86,35976.33,0.07
2017-01-10,36322.08,36227.02,36347.57,36112.98,0.52
2017-01-11,36183.09,36387.6,36463.01,35969.71,-0.38
2017-01-12,37632.3,36571.9,37713.52,36571.9,4.01
2017-01-13,37847.18,37605.92,38044.25,37537.57,0.57
2017-01-16,37772.51,37913.94,37913.94,37648.99,-0.2
2017-01-17,38292.15,37749.45,38423.64,37707.84,1.38
2017-01-18,38060.74,38317.64,38458.7,38060.74,-0.6
2017-01-19,37931.51,38070.21,38179.33,37777.08,-0.34
2017-01-20,38235.31,37963.6,38446.06,37954.24,0.8
2017-01-23,38812.43,38303.79,38812.43,38265.64,1.51
2017-01-24,38742.89,38820.48,38855.94,38558.66,-0.18
2017-01-26,38987.03,38846.33,39057.02,38834.71,0.63
2017-01-27,38754.31,39041.28,39079.13,38713.54,-0.6
2017-01-30,38069.01,38760.66,38762.44,37987.24,-1.77
2017-01-31,38661.59,38090.51,38724.04,38010.39,1.56
2017-02-01,38751.61,38759.94,38968.62,38469.26,0.23
2017-02-02,39074.15,38659.28,39160.37,38580.07,0.83
2017-02-03,39364.55,39115.12,39572.79,38963.94,0.74
2017-02-06,38930.63,39398.47,39542.65,38857.16,-1.1
2017-02-07,38884.79,39030.25,39161.52,38809.4,-0.12
2017-02-08,39223.71,38876.43,39242.78,38810.01,0.87
2017-02-09,39021.2,39189.37,39311.77,38708.44,-0.52
2017-02-10,39291.13,38990.4,39353.38,38821.35,0.69
2017-02-13,39660.6,39349.23,39716.44,39344.47,0.94
2017-02-14,39292.94,39710.79,39755.66,39151.16,-0.93
2017-02-15,40000.91,39400.03,40060.43,39359.4,1.8
2017-02-16,40393.69,39985.87,40393.69,39883.91,0.98
2017-02-17,40398.98,40444.85,40480.56,40117.16,0.01
2017-02-20,40567.31,40465.21,40750.1,40367.01,0.42
2017-02-21,40985.33,40614.63,40986.72,40609.34,1.03
2017-02-22,40674.51,40962.1,41189.44,40634.91,-0.76
